LipidIon,Class,FattyAcid,FA1,FA2,FA3,FA4,CalcMz,IonFormula,GroupArea[c],GroupHeight[c],GroupTopPos[c],ASH10,ASH14,ASH18,ASH2,ASH22,ASH6,EV1,EV13,EV17,EV21,EV5,EV9,P-A11,P-A15,P-A19,P-A23,P-A3,P-A7,PRX12,PRX16,PRX20,PRX24,PRX4,PRX8,QC_MSMS,blank,,Filename,dLPC-,dLPE-,dPI-,dPS-,dPG-,dCer-,dPC-,dPE-
PE(18:1/20:5)+H,PE,(18:1/20:5),(18:1),(20:5),,,764.5224835,C43 H75 O8 N1 P1,8.92E+07,1.11E+07,16.63084065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:1e/20:5)-H,PE,(18:1e/20:5),(18:1e),(20:5),,,748.5286655,C43 H75 O7 N1 P1,1.97E+08,2.75E+07,18.108,3.50E+08,2.59E+08,2.80E+08,4.10E+08,2.70E+08,4.34E+08,2.67E+08,4.06E+08,3.10E+08,3.43E+08,3.01E+08,3.20E+08,6.84E+07,1.00E+08,6.46E+07,6.87E+07,7.85E+07,7.50E+07,8.01E+07,5.43E+07,8.08E+07,6.17E+07,1.60E+08,6.04E+07,1.99E+08,2246.393,,,,,,,,,,
PE(20:5/18:2)-H,PE,(20:5/18:2),(20:5),(18:2),,,760.4922805,C43 H71 O8 N1 P1,2.25E+07,2179438.308,15.774,3.52E+07,2.50E+07,3.04E+07,4.39E+07,2.73E+07,4.36E+07,3.03E+07,4.34E+07,3.30E+07,3.48E+07,3.01E+07,3.72E+07,5339628.449,8141852.196,6351604.571,6867389.314,7262261.798,6986957.75,1.19E+07,8057944.42,1.37E+07,9449478.113,2.72E+07,1.04E+07,2.83E+07,0,,,,,,,,,,
PE(20:5/18:2)+H,PE,(20:5/18:2),(20:5),(18:2),,,762.5068335,C43 H73 O8 N1 P1,3.20E+07,3064437.905,15.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:2e/20:5)-H,PE,(18:2e/20:5),(18:2e),(20:5),,,746.5130155,C43 H73 O7 N1 P1,246334.2826,108120.0732,17.12,49974.8748,147082.8444,178199.1459,399427.3026,58153.6215,255733.2345,131295.8187,15895.9965,31131.222,102937.9842,1823997.919,456957.3105,3685.362,15508.7829,13722.939,45430.214,13765.933,2755.524,9890.0208,9071.4474,22635.7254,3106.4715,36696.741,2893.1628,2641344.661,0,,,,,,,,,,
PE(18:3/20:5)-H,PE,(18:3/20:5),(18:3),(20:5),,,758.4766305,C43 H69 O8 N1 P1,4793287.182,396815.0337,15.03829132,8395914.506,5985940.142,6254176.815,9659753.115,5900972.428,1.01E+07,6782625.833,9221732.123,6774039.068,8000361.032,6594028.128,8178326.914,1403953.68,2168025.903,1718438.051,31081.6635,2048541.687,1938948.51,1811401.654,1294672.079,2189664.296,1454655.287,4312667.544,1581090.186,6077223.604,0,,,,,,,,,,
PE(18:3/20:5)+H,PE,(18:3/20:5),(18:3),(20:5),,,760.4911835,C43 H71 O8 N1 P1,1.01E+07,722130.7983,15.03829132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:4/20:4)+H,PE,(18:4/20:4),(18:4),(20:4),,,760.4911835,C43 H71 O8 N1 P1,3297178.369,479300.1891,16.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:4/20:5)+H,PE,(18:4/20:5),(18:4),(20:5),,,758.4755335,C43 H69 O8 N1 P1,2506039.166,285603.0026,14.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:0/21:0)-H,PE,(18:0/21:0),(18:0),(21:0),,,788.6174805,C44 H87 O8 N1 P1,77511.38117,57136.32689,18.329,40625.3262,23097.063,26891.7645,41622.378,13974.306,15116.052,12415.2501,66137.8077,53561.9727,23447.4909,8111.4228,28362.2907,30799.8495,181798.804,32958.9411,44570.7453,20324.4357,59562.2028,45116.8785,10260.1653,70471.2615,27291.8706,33097.8375,17622,985937.909,0,,,,,,,,,,
PE(18:0/21:0)-H,PE,(18:0/21:0),(18:0),(21:0),,,788.6174805,C44 H87 O8 N1 P1,3339145.988,346926.7664,20.52716767,1630555.49,1177843.656,1042877.001,1698634.671,992201.794,2041309.662,1101677.674,2049898.2,1197832.816,1345463.432,1482953.281,1686170.692,4251515.604,6146031.085,4164439.215,4034892.152,5615097.261,5209039.008,5462100.603,3129976.412,5361735.086,3598007.837,1.22E+07,4979343.343,2137498.047,0,,,,,,,,,,
PE(18:0/21:0)+H,PE,(18:0/21:0),(18:0),(21:0),,,790.6320335,C44 H89 O8 N1 P1,4424329.223,459253.7354,20.52716767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(17:1/22:0)-H,PE,(17:1/22:0),(17:1),(22:0),,,786.6018305,C44 H85 O8 N1 P1,3.86E+07,3644336.038,20.05148116,117848.46,3.21E+07,910886.2272,412223.385,2.78E+07,1484948.07,2.70E+07,343537.605,297372.066,168392.3175,3.32E+07,54640.17,1.17E+07,6.96E+07,5.76E+07,4.80E+07,7.14E+07,6.31E+07,6.53E+07,4.73E+07,7.76E+07,5.71E+07,1.34E+08,5.29E+07,6.44E+07,0,,,,,,,,,,
PE(17:1/22:0)+H,PE,(17:1/22:0),(17:1),(22:0),,,788.6163835,C44 H87 O8 N1 P1,2.92E+07,3019090.109,20.05148116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:0/20:2)-H,PE,(19:0/20:2),(19:0),(20:2),,,784.5861805,C44 H83 O8 N1 P1,4500557.684,1131202.796,19.381,3547351.231,65602.194,73746.0585,2673217.71,367327.8051,3233507.717,215521.7865,1125802.186,103890.51,3276664.168,1997474.504,50610.012,1.44E+07,1.83E+07,1239952.72,1751226.868,1411969.145,4094476.01,9295969.081,6656253.165,530033.595,564593.5842,1.55E+07,6862296.142,1.13E+07,0,,,,,,,,,,
PE(18:2/21:0)-H,PE,(18:2/21:0),(18:2),(21:0),,,784.5861805,C44 H83 O8 N1 P1,3.26E+07,4593597.03,19.51767364,2.31E+07,1.81E+07,1.76E+07,2.42E+07,2.12E+07,2.77E+07,1.80E+07,2.86E+07,1.83E+07,2.11E+07,2.29E+07,2.41E+07,2.48E+07,3.59E+07,2.31E+07,2.65E+07,2.93E+07,2.81E+07,5.88E+07,3.63E+07,6.20E+07,4.70E+07,1.05E+08,4.64E+07,3.22E+07,0,,,,,,,,,,
PE(18:2/21:0)+H,PE,(18:2/21:0),(18:2),(21:0),,,786.6007335,C44 H85 O8 N1 P1,2.77E+07,4629145.272,19.51767364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(16:2e/23:0)+H,PE,(16:2e/23:0),(16:2e),(23:0),,,772.6214685,C44 H87 O7 N1 P1,9313652.406,1118707.933,19.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:0/20:3)-H,PE,(19:0/20:3),(19:0),(20:3),,,782.5705305,C44 H81 O8 N1 P1,2.49E+07,4044704.877,18.76695459,1.93E+07,1.59E+07,1.53E+07,2.03E+07,1.55E+07,2.54E+07,1.74E+07,2.77E+07,2.19E+07,2.14E+07,2.01E+07,2.10E+07,2.34E+07,2.88E+07,2.47E+07,2.43E+07,2.86E+07,2.83E+07,3.04E+07,2.21E+07,3.36E+07,2.64E+07,5.60E+07,2.71E+07,2.74E+07,0,,,,,,,,,,
PE(19:0/20:3)+H,PE,(19:0/20:3),(19:0),(20:3),,,784.5850835,C44 H83 O8 N1 P1,7922384.123,2278981.587,18.76695459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:3e/21:0)+H,PE,(18:3e/21:0),(18:3e),(21:0),,,770.6058185,C44 H85 O7 N1 P1,5313044.137,825553.4562,19.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:0/20:4)+H,PE,(19:0/20:4),(19:0),(20:4),,,782.5694335,C44 H81 O8 N1 P1,186636.8432,545198.7995,18.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:1/20:3)-H,PE,(19:1/20:3),(19:1),(20:3),,,780.5548805,C44 H79 O8 N1 P1,2.34E+07,4100517.675,18.232,1.70E+07,1.92E+07,1.41E+07,1.71E+07,1.39E+07,2.28E+07,1.21E+07,1.94E+07,1.74E+07,1.59E+07,1.66E+07,1.69E+07,3.50E+07,4.63E+07,3.97E+07,2.69E+07,4.71E+07,4.59E+07,2.25E+07,1.67E+07,2.47E+07,1.99E+07,3.98E+07,2.03E+07,2.31E+07,0,,,,,,,,,,
PE(19:0/20:4)-H,PE,(19:0/20:4),(19:0),(20:4),,,780.5548805,C44 H79 O8 N1 P1,1.21E+07,2946622.506,18.462,8417183.192,6446762.6,6262530.796,9660267.655,6744266.94,1.17E+07,5707165.885,8647782.525,6577639.712,6317533.146,7105999.538,7055816.83,1.34E+07,1.63E+07,1.42E+07,1.30E+07,1.87E+07,1.86E+07,1.82E+07,1.32E+07,1.93E+07,1.55E+07,3.30E+07,1.50E+07,1.30E+07,975.6396,,,,,,,,,,
PE(19:0/20:4)-H,PE,(19:0/20:4),(19:0),(20:4),,,780.5548805,C44 H79 O8 N1 P1,1.44E+07,2064792.916,18.6,1.01E+07,7420767.033,6844241.746,1.13E+07,7964439.778,1.35E+07,4665938.124,7479697.292,5651296.198,5436079.282,5400492.082,5774915.612,1.69E+07,2.16E+07,1.87E+07,1.86E+07,2.39E+07,2.23E+07,2.38E+07,1.58E+07,2.49E+07,1.84E+07,4.34E+07,1.92E+07,1.38E+07,0.114,,,,,,,,,,
PE(20:4e/19:0)+H,PE,(20:4e/19:0),(20:4e),(19:0),,,768.5901685,C44 H83 O7 N1 P1,1.52E+07,1509861.184,19.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:0/20:5)-H,PE,(19:0/20:5),(19:0),(20:5),,,778.5392305,C44 H77 O8 N1 P1,4.13E+07,6431143.988,17.9191971,3.79E+07,2.92E+07,3.18E+07,4.50E+07,3.06E+07,5.33E+07,3.34E+07,4.87E+07,3.94E+07,4.04E+07,3.91E+07,3.92E+07,3.76E+07,4.98E+07,4.02E+07,3.86E+07,5.33E+07,5.23E+07,4.47E+07,2.98E+07,4.55E+07,3.40E+07,8.42E+07,3.86E+07,5.45E+07,73435.574,,,,,,,,,,
PE(19:0/20:5)+H,PE,(19:0/20:5),(19:0),(20:5),,,780.5537835,C44 H79 O8 N1 P1,4.10E+07,7341996.777,17.9191971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:0/20:5)-H,PE,(19:0/20:5),(19:0),(20:5),,,778.5392305,C44 H77 O8 N1 P1,4.36E+07,6294195.19,18.099,4.44E+07,3.34E+07,3.37E+07,4.97E+07,3.25E+07,5.52E+07,2.81E+07,3.85E+07,2.87E+07,3.27E+07,3.27E+07,3.44E+07,3.74E+07,5.12E+07,3.91E+07,3.82E+07,5.13E+07,4.48E+07,6.23E+07,4.34E+07,6.42E+07,4.86E+07,1.14E+08,4.68E+07,4.44E+07,2127.492,,,,,,,,,,
PE(19:1/20:5)-H,PE,(19:1/20:5),(19:1),(20:5),,,776.5235805,C44 H75 O8 N1 P1,202748.6676,84012.31352,16.12,166086.0231,140692.301,26978.8455,75453.729,59085.0588,1889351.547,32860.806,25606.2885,236879.241,16496.5752,59430.7227,184376.1243,21523.1793,11340.819,5667.093,27052.2546,40552.115,8854.8915,39074.5479,20849.5623,21449.2173,18035.016,19534.4094,18364.5987,2217293.145,0,,,,,,,,,,
PE(19:1/20:5)+H,PE,(19:1/20:5),(19:1),(20:5),,,778.5381335,C44 H77 O8 N1 P1,7756098.535,1320533.161,17.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(19:1/20:5)-H,PE,(19:1/20:5),(19:1),(20:5),,,776.5235805,C44 H75 O8 N1 P1,3.72E+07,5265962.218,17.312,4.42E+07,3.37E+07,3.52E+07,4.71E+07,3.44E+07,5.57E+07,3.51E+07,5.62E+07,4.37E+07,4.73E+07,4.46E+07,4.85E+07,2.88E+07,4.02E+07,3.10E+07,2.99E+07,3.81E+07,3.87E+07,3.29E+07,2.11E+07,3.29E+07,2.50E+07,6.32E+07,2.76E+07,4.34E+07,121079.547,,,,,,,,,,
PE(17:0/23:0)-H,PE,(17:0/23:0),(17:0),(23:0),,,802.6331305,C45 H89 O8 N1 P1,1005351.664,89501.73067,20.894,419971.979,301762.444,266971.24,414746.042,176041.779,518997.547,220294.715,456467.619,238465.621,282691.846,348033.85,319191.453,1424981.351,2040201.498,1153550.041,1335690.338,1591622.047,1761588.328,1428158.196,1068750.078,1778773.495,1169335.404,3888578.218,1607986.927,1006141.024,0,,,,,,,,,,
PE(19:1/21:0)-H,PE,(19:1/21:0),(19:1),(21:0),,,800.6174805,C45 H87 O8 N1 P1,2.29E+07,2098737.717,20.38022572,1.89E+07,1.40E+07,1.23E+07,1.98E+07,1.18E+07,2.37E+07,1.21E+07,2.37E+07,1.35E+07,1.56E+07,1.52E+07,1.85E+07,2.31E+07,3.19E+07,2.36E+07,2.29E+07,3.01E+07,2.96E+07,2.90E+07,1.82E+07,3.15E+07,2.08E+07,6.00E+07,2.28E+07,3.08E+07,0,,,,,,,,,,
PE(19:1/21:0)+H,PE,(19:1/21:0),(19:1),(21:0),,,802.6320335,C45 H89 O8 N1 P1,3.82E+07,3525491.436,20.38022572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:5/20:5)-H,PE,(20:5/20:5),(20:5),(20:5),,,782.4766305,C45 H69 O8 N1 P1,6675353.362,680653.3569,14.64904738,1.14E+07,7707101.356,8663476.644,1.40E+07,7441263.918,1.43E+07,8414877.594,1.23E+07,8599071.576,1.05E+07,8059949.466,9465801.752,2238292.408,3634787.061,2369958.999,2347970.247,2863431.076,2785820.394,3357461.498,2090518.625,3409802.357,2219205.208,8658242.991,2767045.379,7464534.48,0,,,,,,,,,,
PE(20:5/20:5)+H,PE,(20:5/20:5),(20:5),(20:5),,,784.4911835,C45 H71 O8 N1 P1,9608360.203,1023244.701,14.64904738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(22:0/18:2)-H,PE,(22:0/18:2),(22:0),(18:2),,,798.6018305,C45 H85 O8 N1 P1,2.62E+07,3302915.016,19.86633465,2.24E+07,1.74E+07,1.60E+07,2.49E+07,1.54E+07,2.60E+07,2.20E+07,3.23E+07,1.93E+07,2.32E+07,2.33E+07,2.71E+07,2.29E+07,3.19E+07,2.02E+07,2.23E+07,2.60E+07,2.52E+07,3.56E+07,2.89E+07,3.75E+07,2.72E+07,7.04E+07,3.24E+07,3.41E+07,1044.6192,,,,,,,,,,
PE(22:0/18:2)+H,PE,(22:0/18:2),(22:0),(18:2),,,800.6163835,C45 H87 O8 N1 P1,3.21E+07,3967887.4,19.86633465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:0e/20:2)-H,PE,(20:0e/20:2),(20:0e),(20:2),,,784.6225655,C45 H87 O7 N1 P1,170949.5296,45880.67659,20.254,17339.091,141483.7284,16845.1065,357451.4811,25039.8186,367293.6744,194972.295,2002148.185,235982.127,540754.3251,24262.6731,24650.673,26729.552,16629.9069,5362.0974,3510.5994,11422.9038,3437.4018,9073.0167,1005.0417,2625.4248,7022.7363,12489.2502,4630.7349,549852.864,0,,,,,,,,,,
PE(20:0/20:3)-H,PE,(20:0/20:3),(20:0),(20:3),,,796.5861805,C45 H83 O8 N1 P1,1.59E+07,2557687.51,19.287,1.21E+07,1.02E+07,9322125.637,1.26E+07,9458177.516,1.65E+07,8803938.749,1.25E+07,9451676.759,9205143.902,1.04E+07,1.04E+07,1.93E+07,2.54E+07,2.08E+07,2.05E+07,2.60E+07,2.41E+07,2.26E+07,1.59E+07,2.34E+07,1.80E+07,4.02E+07,1.84E+07,8241308.886,0,,,,,,,,,,
PE(20:0/20:4)-H,PE,(20:0/20:4),(20:0),(20:4),,,794.5705305,C45 H81 O8 N1 P1,1.46E+07,2153800.983,19.016,1.12E+07,9153414.457,8823242.35,1.29E+07,8803304.689,1.55E+07,7166217.233,9936392.974,7260683.947,7271626.462,8548861.703,8173424.39,1.59E+07,2.11E+07,1.69E+07,1.76E+07,2.35E+07,2.15E+07,1.73E+07,1.34E+07,2.00E+07,1.61E+07,3.56E+07,1.58E+07,1.48E+07,0,,,,,,,,,,
PE(20:0/20:5)-H,PE,(20:0/20:5),(20:0),(20:5),,,792.5548805,C45 H79 O8 N1 P1,3.89E+07,6098225.243,18.537,4.18E+07,3.44E+07,3.19E+07,5.18E+07,3.28E+07,5.48E+07,3.61E+07,4.89E+07,3.66E+07,3.95E+07,3.91E+07,4.09E+07,2.97E+07,4.10E+07,3.07E+07,3.03E+07,3.89E+07,3.47E+07,3.79E+07,2.71E+07,3.86E+07,3.05E+07,7.16E+07,3.02E+07,4.06E+07,0,,,,,,,,,,
PE(20:1e/20:4)+H,PE,(20:1e/20:4),(20:1e),(20:4),,,780.5901685,C45 H83 O7 N1 P1,3466066.233,597635.179,19.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:3/20:3)-H,PE,(20:3/20:3),(20:3),(20:3),,,790.5392305,C45 H77 O8 N1 P1,3160216.146,275687.3207,17.366,69835.7424,2452159.928,2549004.17,3940824.04,36671.2875,3553922.534,114392.1672,32824.9761,710344.801,26496.174,1916507.713,61064.2935,941988.025,770167.481,871294.257,3884.6451,1349345.876,5323.1883,1450022.069,921067.879,1659389.19,1167231.852,2474733.687,4205.5365,5.42E+07,0,,,,,,,,,,
PE(20:1/20:5)+H,PE,(20:1/20:5),(20:1),(20:5),,,792.5537835,C45 H79 O8 N1 P1,1943185.426,528610.6176,17.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(22:5/18:2)-H,PE,(22:5/18:2),(22:5),(18:2),,,788.5235805,C45 H75 O8 N1 P1,67960.37185,61309.3785,15.475,30749.0874,37950.3855,41814.5298,161976.3537,41211.4677,24534.5373,237577.978,10206.9399,35776.1115,26380.1439,78515.7429,47304.7236,44596.3422,8481.5805,33017.6163,20330.4546,43766.6034,27501.1458,59465.5872,48988.7937,21571.983,62876.9706,15953.127,10529.5425,342136.2924,296764.6461,,,,,,,,,,
PE(20:2/20:5)-H,PE,(20:2/20:5),(20:2),(20:5),,,788.5235805,C45 H75 O8 N1 P1,70768.23607,46333.77104,15.626101,220310.1504,98538.7662,96253.3176,237710.5437,61540.866,209720.5266,145791.6045,17313.8307,28739.514,67795.3653,89972.6946,94535.1105,43304.5353,51850.7913,25159.9692,42270.3207,40157.4477,11815.9719,22963.737,8996.796,35434.1388,47976.48,33895.2285,13064.7273,0,157463.8395,,,,,,,,,,
PE(20:2/20:5)+H,PE,(20:2/20:5),(20:2),(20:5),,,790.5381335,C45 H77 O8 N1 P1,9486830.851,1143912.38,16.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(18:1/22:6)+H,PE,(18:1/22:6),(18:1),(22:6),,,790.5381335,C45 H77 O8 N1 P1,1094378.494,247166.3729,18.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:4/20:4)+H,PE,(20:4/20:4),(20:4),(20:4),,,788.5224835,C45 H75 O8 N1 P1,9396078.065,1364408.027,16.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:5/20:4)+H,PE,(20:5/20:4),(20:5),(20:4),,,786.5068335,C45 H73 O8 N1 P1,5558913.343,666716.6045,15.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:5/20:4)-H,PE,(20:5/20:4),(20:5),(20:4),,,784.4922805,C45 H71 O8 N1 P1,4597426.854,542404.9354,15.501,5868082.19,4760691.768,4964429.805,7776599.589,4674074.999,8455783.735,3472346.303,5096613.207,3591646.81,4378236.948,3909345.777,4149485.949,2930620.726,4497164.714,3242752.295,3338503.955,4033750.276,3896674.847,3982768.677,2549709.346,4254780.365,2862574.688,9033698.893,3337836.49,5726317.391,0,,,,,,,,,,
PE(20:5/20:4)+H,PE,(20:5/20:4),(20:5),(20:4),,,786.5068335,C45 H73 O8 N1 P1,6097129.586,766675.6856,15.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:1/21:0)-H,PE,(20:1/21:0),(20:1),(21:0),,,814.6331305,C46 H89 O8 N1 P1,7926480.405,702666.7717,20.708,6083229.557,4475805.708,3885871.421,6222006.291,3438117.254,7516851.688,4158053.278,7868104.54,4407382.144,5345946.836,5585600.205,6268305.99,8395879.404,1.16E+07,8890287.822,8480381.72,1.09E+07,1.11E+07,1.03E+07,6665231.125,1.09E+07,7515760.745,2.17E+07,8701604.508,8370594.053,0,,,,,,,,,,
PE(18:2/23:0)-H,PE,(18:2/23:0),(18:2),(23:0),,,812.6174805,C46 H87 O8 N1 P1,6192656.058,761756.9902,20.086,5962463.012,2622040.772,2334561.232,3640475.033,2203057.253,7795194.837,2113575.993,3921982.489,2415074.05,2460800.356,5084762.347,2927754.511,3657594.289,9068911.889,5040884.457,6013390.126,6973095.646,7287068.05,1.24E+07,5685985.813,1.28E+07,8680573.856,2.54E+07,6657985.816,2177954.798,0,,,,,,,,,,
PE(17:0/24:2)+H,PE,(17:0/24:2),(17:0),(24:2),,,814.6320335,C46 H89 O8 N1 P1,4315914.354,559145.1017,20.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:3/21:0)-H,PE,(20:3/21:0),(20:3),(21:0),,,810.6018305,C46 H85 O8 N1 P1,1.34E+07,2049378.678,19.65846388,8029027.082,6940896.838,6266262.911,9215131.584,6423966.303,1.09E+07,5224204.954,8005513.269,5842197.116,6105165.435,6683017.602,6166154.014,1.86E+07,2.28E+07,1.81E+07,1.80E+07,2.46E+07,2.09E+07,1.83E+07,1.23E+07,1.93E+07,1.38E+07,3.71E+07,1.55E+07,9573594.405,0,,,,,,,,,,
PE(20:3/21:0)+H,PE,(20:3/21:0),(20:3),(21:0),,,812.6163835,C46 H87 O8 N1 P1,1.71E+07,2292867.753,19.65846388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:4/21:0)-H,PE,(20:4/21:0),(20:4),(21:0),,,808.5861805,C46 H83 O8 N1 P1,1.03E+07,1535512.225,19.40222893,4223314.299,3554144.685,3316906.258,4346577.032,3000178.801,5687876.514,2456751.378,3482028.722,2645110.995,2515319.859,2449053.409,2786022.47,1.57E+07,1.89E+07,1.70E+07,1.64E+07,2.12E+07,2.08E+07,1.61E+07,1.05E+07,1.68E+07,1.28E+07,2.91E+07,1.34E+07,9228678.876,0,,,,,,,,,,
PE(20:4/21:0)+H,PE,(20:4/21:0),(20:4),(21:0),,,810.6007335,C46 H85 O8 N1 P1,2340873.549,941755.4658,19.40222893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(20:5/21:0)+H,PE,(20:5/21:0),(20:5),(21:0),,,808.5850835,C46 H83 O8 N1 P1,2.75E+07,3690859.598,18.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(27:0/15:0)-H,PE,(27:0/15:0),(27:0),(15:0),,,830.6644305,C47 H93 O8 N1 P1,128193.4576,26002.43119,21.385,7019.2533,133645.955,791.4582,245808.984,2924.1816,198161.107,34941.224,249209.089,2679.8559,2700.4506,167034.821,2278.8228,25665.2742,9910.5879,23153.0637,51338.1561,15339.24,24459.4191,21729.0477,14205.4998,9891.7467,10480.7268,33229.6017,794358.908,737544.262,0,,,,,,,,,,
PE(19:1/23:0)-H,PE,(19:1/23:0),(19:1),(23:0),,,828.6487805,C47 H91 O8 N1 P1,1225995.447,125480.8829,20.997,25992.1962,43499.9667,33335.4804,36712.5003,32625.3954,70748.7984,1321109.151,200918.4645,17065.5363,9731.1888,33420.375,18233.9925,1907705.724,2058525.36,1056233.117,2234375.422,2899338.114,2847721.445,2433756.02,1385766.256,1011684.438,1656587.544,5120828.364,2073621.667,2510216.531,0,,,,,,,,,,
PE(20:5/22:5)-H,PE,(20:5/22:5),(20:5),(22:5),,,810.5079305,C47 H73 O8 N1 P1,31721.58381,33525.70819,14.252,55927.842,11160.4461,41052.1032,80053.383,30097.149,85918.943,19652.7222,26565.0618,42226.415,59922.4638,9205.1112,10760.6097,15928.6332,34928.5722,15217.9446,8211.906,3539.5986,26675.294,15161.4075,11946.615,6359.5023,4453.4178,18613.319,40680.37,145000.751,0,,,,,,,,,,
PE(24:0/18:2)-H,PE,(24:0/18:2),(24:0),(18:2),,,826.6331305,C47 H89 O8 N1 P1,2963567.981,448392.0541,20.40730885,2193947.996,1670214.531,1445941.667,2515233.077,1356740.402,2947024.382,1443937.608,4625798.405,1553592.271,1802181.325,1781673.63,1878368.63,2472444.586,3728811.019,2266860.924,2574956.889,3057469.92,185375.4417,4830897.741,2925777.742,5011830.406,3327077.767,1.05E+07,3978339.021,2923839.222,0,,,,,,,,,,
PE(24:0/18:2)+H,PE,(24:0/18:2),(24:0),(18:2),,,828.6476835,C47 H91 O8 N1 P1,2748020.001,393594.9143,20.40730885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
PE(24:0/18:2)-H,PE,(24:0/18:2),(24:0),(18:2),,,826.6331305,C47 H89 O8 N1 P1,289020.4826,87262.28604,20.542,45677.5146,82122.4728,123933.8238,27894.1122,23443.836,51512.5836,138030.8883,24507.8154,287408.8365,39518.7768,1422839.652,1579230.571,33420.5772,347803.6737,67075.3035,35760.4965,70379.9226,139331.9751,90709.2414,38033.1312,68742.7467,10836.0234,2139734.004,113185.9686,744410.6211,0,,,,,,,,,,
PE(18:1e/24:2)+H,PE,(18:1e/24:2),(18:1e),(24:2),,,812.6527685,C47 H91 O7 N1 P1,9160287.313,1736977.278,20.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
